Timestamp,Name,CPU,Memory
2024-11-06 12:08:53,me-blog-3,0.01%,56.17%
2024-11-06 12:08:53,me-blog-2,0.00%,65.02%
2024-11-06 12:08:53,minikube,10.20%,60.18%
2024-11-06 12:08:53,me-load_balancer-1,0.14%,0.84%
2024-11-06 12:08:53,me-blog-1,0.16%,90.90%
2024-11-06 12:09:05,me-blog-3,0.01%,56.17%
2024-11-06 12:09:05,me-blog-2,0.00%,65.02%
2024-11-06 12:09:05,minikube,9.74%,60.18%
2024-11-06 12:09:05,me-load_balancer-1,0.21%,0.84%
2024-11-06 12:09:05,me-blog-1,0.96%,98.14%
2024-11-06 12:09:18,me-blog-3,0.00%,56.17%
2024-11-06 12:09:18,me-blog-2,0.00%,65.02%
2024-11-06 12:09:18,minikube,15.76%,60.18%
2024-11-06 12:09:18,me-load_balancer-1,0.12%,0.84%
2024-11-06 12:09:18,me-blog-1,0.74%,98.59%
2024-11-06 12:09:30,me-blog-3,0.00%,56.17%
2024-11-06 12:09:30,me-blog-2,0.00%,65.02%
2024-11-06 12:09:30,minikube,11.48%,60.18%
2024-11-06 12:09:30,me-load_balancer-1,0.15%,0.84%
2024-11-06 12:09:30,me-blog-1,0.84%,96.89%
2024-11-06 12:09:42,me-blog-3,0.01%,56.17%
2024-11-06 12:09:42,me-blog-2,0.01%,65.02%
2024-11-06 12:09:42,minikube,9.04%,60.20%
2024-11-06 12:09:42,me-load_balancer-1,0.16%,0.84%
2024-11-06 12:09:42,me-blog-1,0.99%,98.59%
2024-11-06 12:09:54,me-blog-3,0.00%,56.17%
2024-11-06 12:09:54,me-blog-2,0.00%,65.02%
2024-11-06 12:09:54,minikube,8.29%,60.14%
2024-11-06 12:09:54,me-load_balancer-1,0.15%,0.84%
2024-11-06 12:09:54,me-blog-1,0.00%,13.57%
2024-11-06 12:10:06,minikube,9.13%,60.18%
2024-11-06 12:10:06,me-load_balancer-1,0.13%,0.85%
2024-11-06 12:10:06,me-blog-1,0.00%,14.05%
2024-11-06 12:10:18,minikube,15.58%,60.21%
2024-11-06 12:10:18,me-load_balancer-1,0.15%,0.85%
2024-11-06 12:10:18,me-blog-1,0.01%,14.05%
2024-11-06 12:10:30,minikube,11.10%,60.19%
2024-11-06 12:10:30,me-load_balancer-1,0.25%,0.85%
2024-11-06 12:10:30,me-blog-1,0.00%,14.05%
2024-11-06 12:10:42,minikube,7.51%,60.18%
2024-11-06 12:10:42,me-load_balancer-1,0.15%,0.85%
2024-11-06 12:10:42,me-blog-1,0.00%,14.05%
2024-11-06 12:10:54,minikube,9.09%,60.14%
2024-11-06 12:10:54,me-load_balancer-1,0.15%,0.85%
2024-11-06 12:10:54,me-blog-1,0.00%,14.05%
2024-11-06 12:11:06,minikube,15.73%,60.22%
2024-11-06 12:11:06,me-load_balancer-1,0.13%,0.85%
2024-11-06 12:11:06,me-blog-1,0.01%,14.05%
2024-11-06 12:11:17,minikube,8.74%,60.22%
2024-11-06 12:11:17,me-load_balancer-1,0.32%,0.85%
2024-11-06 12:11:17,me-blog-1,0.01%,14.05%
2024-11-06 12:11:30,minikube,16.10%,60.21%
2024-11-06 12:11:30,me-load_balancer-1,0.27%,0.85%
2024-11-06 12:11:30,me-blog-1,0.01%,14.05%
2024-11-06 12:11:42,minikube,9.32%,60.19%
2024-11-06 12:11:42,me-load_balancer-1,0.23%,0.85%
2024-11-06 12:11:42,me-blog-1,0.00%,14.05%
2024-11-06 12:11:54,minikube,9.22%,60.13%
2024-11-06 12:11:54,me-load_balancer-1,0.13%,0.85%
2024-11-06 12:11:54,me-blog-1,0.00%,14.05%
2024-11-06 12:12:05,minikube,17.57%,60.15%
2024-11-06 12:12:05,me-load_balancer-1,0.16%,0.84%
2024-11-06 12:12:05,me-blog-1,0.00%,14.05%
2024-11-06 12:12:17,minikube,10.41%,60.14%
2024-11-06 12:12:17,me-load_balancer-1,0.13%,0.84%
2024-11-06 12:12:17,me-blog-1,0.00%,14.05%
2024-11-06 12:12:29,minikube,15.80%,60.27%
2024-11-06 12:12:29,me-load_balancer-1,0.17%,0.84%
2024-11-06 12:12:29,me-blog-1,0.00%,14.05%
2024-11-06 12:12:41,minikube,10.89%,60.21%
2024-11-06 12:12:41,me-load_balancer-1,0.20%,0.84%
2024-11-06 12:12:41,me-blog-1,0.01%,14.05%
2024-11-06 12:12:52,minikube,9.27%,60.12%
2024-11-06 12:12:52,me-load_balancer-1,0.19%,0.84%
2024-11-06 12:12:52,me-blog-1,0.00%,14.05%
2024-11-06 12:13:04,minikube,23.84%,60.18%
2024-11-06 12:13:04,me-load_balancer-1,0.13%,0.84%
2024-11-06 12:13:04,me-blog-1,0.00%,14.05%
2024-11-06 12:13:16,minikube,8.89%,60.18%
2024-11-06 12:13:16,me-load_balancer-1,0.11%,0.84%
