Timestamp,Name,CPU,Memory
2024-11-06 12:27:38,me-blog-2,0.00%,61.27%
2024-11-06 12:27:38,minikube,8.19%,60.27%
2024-11-06 12:27:38,me-load_balancer-1,0.14%,0.82%
2024-11-06 12:27:38,me-blog-1,0.97%,97.70%
2024-11-06 12:27:50,me-blog-2,0.00%,61.27%
2024-11-06 12:27:50,minikube,9.02%,60.27%
2024-11-06 12:27:50,me-load_balancer-1,0.14%,0.82%
2024-11-06 12:27:50,me-blog-1,0.56%,98.62%
2024-11-06 12:28:02,me-blog-2,0.00%,61.27%
2024-11-06 12:28:02,minikube,13.31%,60.26%
2024-11-06 12:28:02,me-load_balancer-1,0.11%,0.82%
2024-11-06 12:28:02,me-blog-1,0.87%,98.52%
2024-11-06 12:28:15,me-blog-2,0.01%,61.27%
2024-11-06 12:28:15,minikube,12.96%,60.28%
2024-11-06 12:28:15,me-load_balancer-1,0.20%,0.82%
2024-11-06 12:28:15,me-blog-1,0.99%,57.93%
2024-11-06 12:28:27,me-blog-2,0.00%,61.27%
2024-11-06 12:28:27,minikube,9.68%,60.22%
2024-11-06 12:28:27,me-load_balancer-1,0.15%,0.82%
2024-11-06 12:28:27,me-blog-1,1.00%,75.45%
2024-11-06 12:28:40,me-blog-2,0.01%,61.27%
2024-11-06 12:28:40,minikube,8.95%,60.17%
2024-11-06 12:28:40,me-load_balancer-1,0.18%,0.82%
2024-11-06 12:28:40,me-blog-1,0.97%,75.28%
2024-11-06 12:28:52,me-blog-2,0.00%,61.27%
2024-11-06 12:28:52,minikube,9.87%,60.16%
2024-11-06 12:28:52,me-load_balancer-1,7.49%,0.83%
2024-11-06 12:28:52,me-blog-1,0.44%,79.60%
2024-11-06 12:28:52,me-blog-3,1.37%,9.91%
2024-11-06 12:29:05,me-blog-3,0.00%,61.85%
2024-11-06 12:29:05,me-blog-2,0.00%,61.27%
2024-11-06 12:29:05,minikube,20.97%,60.17%
2024-11-06 12:29:05,me-load_balancer-1,0.16%,0.83%
2024-11-06 12:29:05,me-blog-1,0.38%,87.75%
2024-11-06 12:29:17,me-blog-3,0.01%,61.85%
2024-11-06 12:29:17,me-blog-2,0.00%,61.27%
2024-11-06 12:29:17,minikube,11.69%,59.96%
2024-11-06 12:29:17,me-load_balancer-1,0.12%,0.83%
2024-11-06 12:29:17,me-blog-1,0.87%,90.28%
2024-11-06 12:29:30,me-blog-3,0.00%,61.87%
2024-11-06 12:29:30,me-blog-2,0.00%,61.27%
2024-11-06 12:29:30,minikube,10.80%,59.87%
2024-11-06 12:29:30,me-load_balancer-1,0.21%,0.83%
2024-11-06 12:29:30,me-blog-1,1.01%,97.87%
2024-11-06 12:29:42,me-blog-3,0.00%,61.87%
2024-11-06 12:29:42,me-blog-2,0.00%,61.27%
2024-11-06 12:29:42,minikube,10.09%,59.93%
2024-11-06 12:29:42,me-load_balancer-1,0.10%,0.83%
2024-11-06 12:29:42,me-blog-1,1.31%,98.44%
2024-11-06 12:29:54,me-blog-3,0.00%,61.87%
2024-11-06 12:29:54,me-blog-2,0.00%,61.27%
2024-11-06 12:29:54,minikube,16.00%,59.83%
2024-11-06 12:29:54,me-load_balancer-1,0.18%,0.83%
2024-11-06 12:29:54,me-blog-1,1.21%,98.28%
2024-11-06 12:30:06,me-blog-3,0.00%,61.87%
2024-11-06 12:30:06,me-blog-2,0.01%,61.27%
2024-11-06 12:30:06,minikube,11.85%,59.89%
2024-11-06 12:30:06,me-load_balancer-1,0.12%,0.83%
2024-11-06 12:30:06,me-blog-1,1.00%,98.72%
2024-11-06 12:30:19,me-blog-4,1.13%,25.08%
2024-11-06 12:30:19,me-blog-3,0.01%,61.88%
2024-11-06 12:30:19,me-blog-2,0.01%,61.27%
2024-11-06 12:30:19,minikube,9.52%,59.85%
2024-11-06 12:30:19,me-load_balancer-1,0.11%,0.82%
2024-11-06 12:30:19,me-blog-1,0.75%,96.46%
2024-11-06 12:30:31,me-blog-4,0.00%,61.49%
2024-11-06 12:30:31,me-blog-3,0.00%,61.88%
2024-11-06 12:30:31,me-blog-2,0.01%,61.26%
2024-11-06 12:30:31,minikube,17.07%,59.90%
2024-11-06 12:30:31,me-load_balancer-1,0.19%,0.82%
2024-11-06 12:30:31,me-blog-1,0.00%,14.04%
2024-11-06 12:30:44,minikube,12.07%,59.85%
2024-11-06 12:30:44,me-load_balancer-1,0.20%,0.82%
2024-11-06 12:30:44,me-blog-1,0.01%,14.45%
2024-11-06 12:30:56,minikube,13.32%,59.86%
2024-11-06 12:30:56,me-load_balancer-1,0.12%,0.83%
2024-11-06 12:30:56,me-blog-1,0.01%,14.45%
2024-11-06 12:31:09,minikube,11.59%,59.87%
2024-11-06 12:31:09,me-load_balancer-1,0.17%,0.82%
2024-11-06 12:31:09,me-blog-1,0.00%,14.45%
2024-11-06 12:31:21,minikube,16.67%,59.90%
2024-11-06 12:31:21,me-load_balancer-1,0.11%,0.82%
2024-11-06 12:31:21,me-blog-1,0.01%,14.45%
2024-11-06 12:31:34,minikube,9.59%,59.87%
2024-11-06 12:31:34,me-load_balancer-1,0.14%,0.82%
2024-11-06 12:31:34,me-blog-1,0.00%,14.45%
2024-11-06 12:31:46,minikube,11.65%,59.89%
2024-11-06 12:31:46,me-load_balancer-1,0.24%,0.83%
2024-11-06 12:31:46,me-blog-1,0.01%,14.45%
2024-11-06 12:31:59,minikube,11.14%,59.81%
2024-11-06 12:31:59,me-load_balancer-1,0.22%,0.82%
2024-11-06 12:31:59,me-blog-1,0.00%,14.45%
2024-11-06 12:32:11,minikube,17.47%,59.85%
2024-11-06 12:32:11,me-load_balancer-1,0.14%,0.83%
2024-11-06 12:32:11,me-blog-1,0.00%,14.45%
2024-11-06 12:32:24,minikube,10.37%,59.82%
2024-11-06 12:32:24,me-load_balancer-1,0.18%,0.83%
2024-11-06 12:32:24,me-blog-1,0.00%,14.45%
2024-11-06 12:32:36,minikube,12.44%,59.86%
2024-11-06 12:32:36,me-load_balancer-1,0.29%,0.83%
2024-11-06 12:32:36,me-blog-1,0.00%,14.45%
2024-11-06 12:32:49,minikube,9.63%,59.87%
2024-11-06 12:32:49,me-load_balancer-1,0.17%,0.83%
2024-11-06 12:32:49,me-blog-1,0.01%,14.45%
2024-11-06 12:33:02,minikube,25.19%,59.93%
2024-11-06 12:33:02,me-load_balancer-1,0.10%,0.83%
2024-11-06 12:33:02,me-blog-1,0.00%,14.45%
2024-11-06 12:33:14,minikube,11.38%,59.98%
2024-11-06 12:33:14,me-load_balancer-1,0.19%,0.83%
2024-11-06 12:33:14,me-blog-1,0.01%,14.45%
2024-11-06 12:33:27,minikube,16.80%,59.91%
2024-11-06 12:33:27,me-load_balancer-1,0.34%,0.83%
2024-11-06 12:33:27,me-blog-1,0.00%,14.45%
2024-11-06 12:33:39,minikube,6.89%,59.91%
2024-11-06 12:33:39,me-load_balancer-1,0.10%,0.83%
2024-11-06 12:33:39,me-blog-1,0.00%,14.45%
2024-11-06 12:33:52,minikube,17.28%,60.06%
2024-11-06 12:33:52,me-load_balancer-1,0.11%,0.83%
2024-11-06 12:33:52,me-blog-1,0.00%,14.45%
2024-11-06 12:34:04,minikube,13.05%,60.06%
2024-11-06 12:34:04,me-load_balancer-1,0.25%,0.83%
2024-11-06 12:34:04,me-blog-1,0.00%,14.45%
2024-11-06 12:34:17,minikube,10.93%,60.04%
2024-11-06 12:34:17,me-load_balancer-1,0.18%,0.83%
2024-11-06 12:34:17,me-blog-1,0.01%,14.45%
2024-11-06 12:34:29,minikube,11.98%,59.93%
2024-11-06 12:34:29,me-load_balancer-1,0.20%,0.83%
2024-11-06 12:34:29,me-blog-1,0.00%,14.41%
2024-11-06 12:34:42,minikube,26.38%,60.02%
2024-11-06 12:34:42,me-load_balancer-1,0.16%,0.83%
2024-11-06 12:34:42,me-blog-1,0.00%,14.41%
2024-11-06 12:34:54,minikube,15.32%,59.94%
2024-11-06 12:34:54,me-load_balancer-1,0.12%,0.83%
2024-11-06 12:34:54,me-blog-1,0.00%,14.41%
2024-11-06 12:35:07,minikube,13.02%,60.00%
2024-11-06 12:35:07,me-load_balancer-1,0.22%,0.83%
