Timestamp,Name,CPU,Memory
2024-11-06 12:07:49,me-blog-2,0.00%,65.02%
2024-11-06 12:07:49,minikube,8.85%,60.17%
2024-11-06 12:07:49,me-load_balancer-1,0.12%,0.84%
2024-11-06 12:07:49,me-blog-1,1.17%,15.39%
2024-11-06 12:08:01,me-blog-2,0.00%,65.02%
2024-11-06 12:08:01,minikube,11.06%,60.16%
2024-11-06 12:08:01,me-load_balancer-1,0.21%,0.84%
2024-11-06 12:08:01,me-blog-1,1.00%,61.56%
2024-11-06 12:08:13,me-blog-2,0.00%,65.02%
2024-11-06 12:08:13,minikube,13.99%,60.22%
2024-11-06 12:08:13,me-load_balancer-1,0.16%,0.84%
2024-11-06 12:08:13,me-blog-1,0.99%,80.02%
2024-11-06 12:08:26,me-blog-3,0.00%,56.17%
2024-11-06 12:08:26,me-blog-2,0.00%,65.02%
2024-11-06 12:08:26,minikube,9.40%,60.15%
2024-11-06 12:08:26,me-load_balancer-1,0.11%,0.84%
2024-11-06 12:08:26,me-blog-1,0.51%,78.63%
2024-11-06 12:08:39,me-blog-3,0.01%,56.17%
2024-11-06 12:08:39,me-blog-2,0.01%,65.02%
2024-11-06 12:08:39,minikube,9.03%,60.17%
2024-11-06 12:08:39,me-load_balancer-1,0.16%,0.84%
2024-11-06 12:08:39,me-blog-1,0.53%,84.79%
2024-11-06 12:08:51,me-blog-3,0.00%,56.17%
2024-11-06 12:08:51,me-blog-2,0.00%,65.02%
2024-11-06 12:08:51,minikube,8.20%,60.20%
2024-11-06 12:08:51,me-load_balancer-1,0.13%,0.84%
2024-11-06 12:08:51,me-blog-1,0.33%,89.59%
2024-11-06 12:09:03,me-blog-3,0.00%,56.17%
2024-11-06 12:09:03,me-blog-2,0.00%,65.02%
2024-11-06 12:09:03,minikube,31.71%,60.18%
2024-11-06 12:09:03,me-load_balancer-1,0.18%,0.84%
2024-11-06 12:09:03,me-blog-1,1.32%,98.05%
2024-11-06 12:09:16,me-blog-3,0.00%,56.17%
2024-11-06 12:09:16,me-blog-2,0.00%,65.02%
2024-11-06 12:09:16,minikube,10.39%,60.15%
2024-11-06 12:09:16,me-load_balancer-1,0.10%,0.84%
2024-11-06 12:09:16,me-blog-1,0.38%,98.58%
2024-11-06 12:09:28,me-blog-3,0.00%,56.17%
2024-11-06 12:09:28,me-blog-2,0.00%,65.02%
2024-11-06 12:09:28,minikube,17.24%,60.18%
2024-11-06 12:09:28,me-load_balancer-1,0.20%,0.84%
2024-11-06 12:09:28,me-blog-1,0.76%,98.28%
2024-11-06 12:09:40,me-blog-3,0.00%,56.17%
2024-11-06 12:09:40,me-blog-2,0.01%,65.02%
2024-11-06 12:09:40,minikube,11.50%,60.19%
2024-11-06 12:09:40,me-load_balancer-1,0.12%,0.84%
2024-11-06 12:09:40,me-blog-1,1.00%,98.59%
2024-11-06 12:09:53,me-blog-3,0.00%,56.17%
2024-11-06 12:09:53,me-blog-2,0.01%,65.02%
2024-11-06 12:09:53,minikube,10.68%,60.14%
2024-11-06 12:09:53,me-load_balancer-1,0.18%,0.84%
2024-11-06 12:09:53,me-blog-1,0.01%,13.57%
2024-11-06 12:10:05,minikube,17.98%,60.17%
2024-11-06 12:10:05,me-load_balancer-1,0.17%,0.85%
2024-11-06 12:10:05,me-blog-1,0.00%,14.05%
2024-11-06 12:10:17,minikube,10.09%,60.18%
2024-11-06 12:10:17,me-load_balancer-1,0.16%,0.85%
2024-11-06 12:10:17,me-blog-1,0.00%,14.05%
2024-11-06 12:10:29,minikube,9.89%,60.18%
2024-11-06 12:10:29,me-load_balancer-1,0.16%,0.85%
2024-11-06 12:10:29,me-blog-1,0.00%,14.05%
2024-11-06 12:10:41,minikube,15.50%,60.18%
2024-11-06 12:10:41,me-load_balancer-1,0.19%,0.85%
2024-11-06 12:10:41,me-blog-1,0.00%,14.05%
2024-11-06 12:10:53,minikube,8.17%,60.14%
2024-11-06 12:10:53,me-load_balancer-1,0.14%,0.85%
2024-11-06 12:10:53,me-blog-1,0.00%,14.05%
2024-11-06 12:11:05,minikube,26.54%,60.22%
2024-11-06 12:11:05,me-load_balancer-1,0.11%,0.85%
2024-11-06 12:11:05,me-blog-1,0.00%,14.05%
2024-11-06 12:11:16,minikube,11.93%,60.22%
2024-11-06 12:11:16,me-load_balancer-1,0.25%,0.85%
2024-11-06 12:11:16,me-blog-1,0.00%,14.05%
2024-11-06 12:11:29,minikube,19.93%,60.20%
2024-11-06 12:11:29,me-load_balancer-1,0.23%,0.85%
2024-11-06 12:11:29,me-blog-1,0.00%,14.05%
2024-11-06 12:11:41,minikube,10.86%,60.19%
2024-11-06 12:11:41,me-load_balancer-1,0.25%,0.85%
2024-11-06 12:11:41,me-blog-1,0.00%,14.05%
2024-11-06 12:11:53,minikube,8.98%,60.13%
2024-11-06 12:11:53,me-load_balancer-1,0.16%,0.85%
2024-11-06 12:11:53,me-blog-1,0.01%,14.05%
2024-11-06 12:12:04,minikube,15.01%,60.14%
2024-11-06 12:12:04,me-load_balancer-1,0.16%,0.84%
2024-11-06 12:12:04,me-blog-1,0.00%,14.05%
2024-11-06 12:12:16,minikube,8.10%,60.15%
2024-11-06 12:12:16,me-load_balancer-1,0.15%,0.84%
2024-11-06 12:12:16,me-blog-1,0.00%,14.05%
2024-11-06 12:12:28,minikube,10.12%,60.21%
2024-11-06 12:12:28,me-load_balancer-1,0.16%,0.84%
2024-11-06 12:12:28,me-blog-1,0.00%,14.05%
2024-11-06 12:12:40,minikube,8.62%,60.21%
2024-11-06 12:12:40,me-load_balancer-1,0.10%,0.84%
2024-11-06 12:12:40,me-blog-1,0.00%,14.05%
2024-11-06 12:12:51,minikube,10.38%,60.14%
2024-11-06 12:12:51,me-load_balancer-1,0.12%,0.84%
2024-11-06 12:12:51,me-blog-1,0.01%,14.05%
2024-11-06 12:13:03,minikube,15.87%,60.08%
2024-11-06 12:13:03,me-load_balancer-1,0.17%,0.84%
2024-11-06 12:13:03,me-blog-1,0.00%,14.05%
2024-11-06 12:13:15,minikube,14.40%,60.19%
2024-11-06 12:13:15,me-load_balancer-1,0.12%,0.84%
2024-11-06 12:13:15,me-blog-1,0.01%,14.05%
2024-11-06 12:13:27,minikube,9.00%,60.19%
