Timestamp,Name,CPU,Memory
2024-11-06 12:09:43,me-blog-3,0.00%,56.17%
2024-11-06 12:09:43,me-blog-2,0.00%,65.02%
2024-11-06 12:09:43,minikube,9.88%,60.20%
2024-11-06 12:09:43,me-load_balancer-1,0.12%,0.84%
2024-11-06 12:09:43,me-blog-1,0.98%,98.59%
2024-11-06 12:09:55,me-blog-3,0.00%,56.17%
2024-11-06 12:09:55,me-blog-2,0.00%,65.02%
2024-11-06 12:09:55,minikube,16.18%,60.13%
2024-11-06 12:09:55,me-load_balancer-1,0.13%,0.84%
2024-11-06 12:09:55,me-blog-1,0.00%,13.57%
2024-11-06 12:10:07,minikube,8.97%,60.18%
2024-11-06 12:10:07,me-load_balancer-1,0.14%,0.85%
2024-11-06 12:10:07,me-blog-1,0.00%,14.05%
2024-11-06 12:10:19,minikube,10.39%,60.21%
2024-11-06 12:10:19,me-load_balancer-1,0.21%,0.85%
2024-11-06 12:10:19,me-blog-1,0.00%,14.05%
2024-11-06 12:10:31,minikube,12.62%,60.19%
2024-11-06 12:10:31,me-load_balancer-1,0.20%,0.85%
2024-11-06 12:10:31,me-blog-1,0.01%,14.05%
2024-11-06 12:10:43,minikube,10.29%,60.19%
2024-11-06 12:10:43,me-load_balancer-1,0.10%,0.85%
2024-11-06 12:10:43,me-blog-1,0.00%,14.05%
2024-11-06 12:10:55,minikube,17.13%,60.16%
2024-11-06 12:10:55,me-load_balancer-1,0.15%,0.85%
2024-11-06 12:10:55,me-blog-1,0.00%,14.05%
2024-11-06 12:11:07,minikube,9.84%,60.22%
2024-11-06 12:11:07,me-load_balancer-1,0.14%,0.85%
2024-11-06 12:11:07,me-blog-1,0.00%,14.05%
2024-11-06 12:11:18,minikube,20.98%,60.29%
2024-11-06 12:11:18,me-load_balancer-1,0.25%,0.85%
2024-11-06 12:11:18,me-blog-1,0.00%,14.05%
2024-11-06 12:11:31,minikube,12.89%,60.20%
2024-11-06 12:11:31,me-load_balancer-1,0.23%,0.85%
2024-11-06 12:11:31,me-blog-1,0.00%,14.05%
2024-11-06 12:11:43,minikube,8.13%,60.19%
2024-11-06 12:11:43,me-load_balancer-1,0.18%,0.85%
2024-11-06 12:11:43,me-blog-1,0.00%,14.05%
2024-11-06 12:11:55,minikube,14.31%,60.16%
2024-11-06 12:11:55,me-load_balancer-1,0.15%,0.85%
2024-11-06 12:11:55,me-blog-1,0.00%,14.05%
2024-11-06 12:12:06,minikube,11.70%,60.15%
2024-11-06 12:12:06,me-load_balancer-1,0.15%,0.84%
2024-11-06 12:12:06,me-blog-1,0.00%,14.05%
2024-11-06 12:12:18,minikube,10.96%,60.14%
2024-11-06 12:12:18,me-load_balancer-1,0.15%,0.84%
2024-11-06 12:12:18,me-blog-1,0.00%,14.05%
2024-11-06 12:12:30,minikube,12.64%,60.29%
2024-11-06 12:12:30,me-load_balancer-1,0.21%,0.84%
2024-11-06 12:12:30,me-blog-1,0.01%,14.05%
2024-11-06 12:12:42,minikube,8.26%,60.21%
2024-11-06 12:12:42,me-load_balancer-1,0.14%,0.84%
2024-11-06 12:12:42,me-blog-1,0.00%,14.05%
2024-11-06 12:12:53,minikube,9.46%,60.11%
2024-11-06 12:12:53,me-load_balancer-1,0.14%,0.84%
2024-11-06 12:12:53,me-blog-1,0.00%,14.05%
2024-11-06 12:13:05,minikube,15.21%,60.18%
2024-11-06 12:13:05,me-load_balancer-1,0.15%,0.84%
2024-11-06 12:13:05,me-blog-1,0.01%,14.05%
2024-11-06 12:13:17,minikube,8.29%,60.17%
2024-11-06 12:13:17,me-load_balancer-1,0.11%,0.84%
2024-11-06 12:13:17,me-blog-1,0.01%,14.05%
2024-11-06 12:13:29,minikube,26.40%,60.23%
2024-11-06 12:13:29,me-load_balancer-1,0.17%,0.84%
2024-11-06 12:13:29,me-blog-1,0.00%,14.05%
