Timestamp,Name,CPU,Memory
2024-11-06 12:09:26,me-blog-3,0.00%,56.17%
2024-11-06 12:09:26,me-blog-2,0.00%,65.02%
2024-11-06 12:09:26,minikube,9.35%,60.13%
2024-11-06 12:09:26,me-load_balancer-1,0.18%,0.84%
2024-11-06 12:09:26,me-blog-1,0.98%,98.32%
2024-11-06 12:09:38,me-blog-3,0.00%,56.17%
2024-11-06 12:09:38,me-blog-2,0.00%,65.02%
2024-11-06 12:09:38,minikube,14.45%,60.19%
2024-11-06 12:09:38,me-load_balancer-1,0.12%,0.84%
2024-11-06 12:09:38,me-blog-1,0.99%,98.59%
2024-11-06 12:09:51,me-blog-3,0.00%,56.17%
2024-11-06 12:09:51,me-blog-2,0.01%,65.02%
2024-11-06 12:09:51,minikube,10.32%,60.16%
2024-11-06 12:09:51,me-load_balancer-1,0.19%,0.84%
2024-11-06 12:09:51,me-blog-1,0.05%,13.57%
2024-11-06 12:10:03,minikube,15.74%,60.14%
2024-11-06 12:10:03,me-load_balancer-1,0.15%,0.85%
2024-11-06 12:10:03,me-blog-1,0.00%,14.05%
2024-11-06 12:10:15,minikube,9.50%,60.20%
2024-11-06 12:10:15,me-load_balancer-1,0.15%,0.85%
2024-11-06 12:10:15,me-blog-1,0.00%,14.05%
2024-11-06 12:10:27,minikube,10.83%,60.14%
2024-11-06 12:10:27,me-load_balancer-1,0.16%,0.85%
2024-11-06 12:10:27,me-blog-1,0.00%,14.05%
2024-11-06 12:10:39,minikube,14.95%,60.16%
2024-11-06 12:10:39,me-load_balancer-1,0.17%,0.85%
2024-11-06 12:10:39,me-blog-1,0.00%,14.05%
2024-11-06 12:10:51,minikube,10.61%,60.17%
2024-11-06 12:10:51,me-load_balancer-1,0.18%,0.85%
2024-11-06 12:10:51,me-blog-1,0.00%,14.05%
2024-11-06 12:11:03,minikube,17.54%,60.19%
2024-11-06 12:11:03,me-load_balancer-1,0.11%,0.85%
2024-11-06 12:11:03,me-blog-1,0.00%,14.05%
2024-11-06 12:11:14,minikube,16.00%,60.24%
2024-11-06 12:11:14,me-load_balancer-1,0.17%,0.85%
2024-11-06 12:11:14,me-blog-1,0.00%,14.05%
2024-11-06 12:11:27,minikube,10.16%,60.17%
2024-11-06 12:11:27,me-load_balancer-1,0.14%,0.85%
2024-11-06 12:11:27,me-blog-1,0.01%,14.05%
2024-11-06 12:11:39,minikube,18.42%,60.17%
2024-11-06 12:11:39,me-load_balancer-1,0.20%,0.85%
2024-11-06 12:11:39,me-blog-1,0.00%,14.05%
2024-11-06 12:11:50,minikube,10.54%,60.16%
2024-11-06 12:11:50,me-load_balancer-1,0.19%,0.85%
2024-11-06 12:11:50,me-blog-1,0.00%,14.05%
2024-11-06 12:12:02,minikube,13.37%,60.12%
2024-11-06 12:12:02,me-load_balancer-1,0.15%,0.84%
2024-11-06 12:12:02,me-blog-1,0.00%,14.05%
2024-11-06 12:12:14,minikube,12.21%,60.16%
2024-11-06 12:12:14,me-load_balancer-1,0.13%,0.84%
2024-11-06 12:12:14,me-blog-1,0.00%,14.05%
2024-11-06 12:12:26,minikube,9.52%,60.22%
2024-11-06 12:12:26,me-load_balancer-1,0.15%,0.84%
2024-11-06 12:12:26,me-blog-1,0.00%,14.05%
2024-11-06 12:12:38,minikube,9.69%,60.17%
2024-11-06 12:12:38,me-load_balancer-1,0.13%,0.84%
2024-11-06 12:12:38,me-blog-1,0.01%,14.05%
2024-11-06 12:12:49,minikube,14.99%,60.13%
2024-11-06 12:12:49,me-load_balancer-1,0.13%,0.84%
2024-11-06 12:12:49,me-blog-1,0.00%,14.05%
2024-11-06 12:13:01,minikube,11.53%,60.15%
2024-11-06 12:13:01,me-load_balancer-1,0.27%,0.84%
2024-11-06 12:13:01,me-blog-1,0.01%,14.05%
2024-11-06 12:13:13,minikube,9.72%,60.19%
2024-11-06 12:13:13,me-load_balancer-1,0.11%,0.84%
2024-11-06 12:13:13,me-blog-1,0.00%,14.05%
2024-11-06 12:13:25,minikube,13.79%,60.19%
2024-11-06 12:13:25,me-load_balancer-1,0.14%,0.84%
2024-11-06 12:13:25,me-blog-1,0.00%,14.05%
2024-11-06 12:13:37,minikube,11.48%,60.15%
2024-11-06 12:13:37,me-load_balancer-1,0.14%,0.84%
2024-11-06 12:13:37,me-blog-1,0.00%,14.05%
2024-11-06 12:13:48,minikube,12.48%,60.15%
2024-11-06 12:13:48,me-load_balancer-1,0.22%,0.84%
2024-11-06 12:13:48,me-blog-1,0.00%,14.05%
2024-11-06 12:14:00,minikube,10.45%,60.19%
2024-11-06 12:14:00,me-load_balancer-1,0.14%,0.84%
2024-11-06 12:14:00,me-blog-1,0.00%,14.05%
2024-11-06 12:14:12,minikube,9.23%,60.23%
2024-11-06 12:14:12,me-load_balancer-1,0.19%,0.83%
2024-11-06 12:14:12,me-blog-1,0.01%,14.05%
2024-11-06 12:14:24,minikube,8.11%,60.23%
2024-11-06 12:14:24,me-load_balancer-1,0.14%,0.83%
2024-11-06 12:14:24,me-blog-1,0.00%,14.05%
2024-11-06 12:14:35,minikube,18.33%,60.22%
2024-11-06 12:14:35,me-load_balancer-1,0.13%,0.83%
2024-11-06 12:14:35,me-blog-1,0.00%,14.05%
2024-11-06 12:14:47,minikube,11.18%,60.21%
2024-11-06 12:14:47,me-load_balancer-1,0.19%,0.83%
2024-11-06 12:14:47,me-blog-1,0.01%,14.05%
2024-11-06 12:14:59,minikube,15.41%,60.21%
2024-11-06 12:14:59,me-load_balancer-1,0.13%,0.83%
2024-11-06 12:14:59,me-blog-1,0.00%,14.05%
2024-11-06 12:15:11,minikube,12.44%,60.27%
2024-11-06 12:15:11,me-load_balancer-1,0.26%,0.83%
2024-11-06 12:15:11,me-blog-1,0.00%,14.05%
2024-11-06 12:15:23,minikube,11.80%,60.24%
2024-11-06 12:15:23,me-load_balancer-1,0.17%,0.83%
2024-11-06 12:15:23,me-blog-1,0.00%,14.05%
2024-11-06 12:15:34,minikube,10.99%,60.24%
2024-11-06 12:15:34,me-load_balancer-1,0.22%,0.83%
2024-11-06 12:15:34,me-blog-1,0.00%,14.05%
2024-11-06 12:15:46,minikube,10.40%,60.22%
2024-11-06 12:15:46,me-load_balancer-1,0.15%,0.83%
2024-11-06 12:15:46,me-blog-1,0.01%,14.05%
2024-11-06 12:15:58,minikube,11.09%,60.20%
2024-11-06 12:15:58,me-load_balancer-1,0.20%,0.83%
2024-11-06 12:15:58,me-blog-1,0.01%,14.05%
2024-11-06 12:16:10,minikube,15.84%,60.30%
2024-11-06 12:16:10,me-load_balancer-1,0.20%,0.83%
2024-11-06 12:16:10,me-blog-1,0.00%,14.05%
2024-11-06 12:16:21,minikube,10.78%,60.15%
2024-11-06 12:16:21,me-load_balancer-1,0.21%,0.83%
2024-11-06 12:16:21,me-blog-1,0.00%,14.05%
2024-11-06 12:16:33,minikube,12.72%,60.10%
2024-11-06 12:16:33,me-load_balancer-1,0.19%,0.83%
2024-11-06 12:16:33,me-blog-1,0.01%,14.05%
2024-11-06 12:16:45,minikube,14.15%,60.15%
2024-11-06 12:16:45,me-load_balancer-1,0.13%,0.83%
2024-11-06 12:16:45,me-blog-1,0.00%,14.05%
2024-11-06 12:16:57,minikube,12.17%,60.10%
2024-11-06 12:16:57,me-load_balancer-1,0.21%,0.83%
2024-11-06 12:16:57,me-blog-1,0.00%,14.05%
2024-11-06 12:17:09,minikube,12.21%,60.17%
2024-11-06 12:17:09,me-load_balancer-1,0.10%,0.83%
2024-11-06 12:17:09,me-blog-1,0.00%,14.05%
2024-11-06 12:17:21,minikube,12.00%,60.30%
2024-11-06 12:17:21,me-load_balancer-1,0.17%,0.83%
2024-11-06 12:17:21,me-blog-1,0.00%,14.05%
2024-11-06 12:17:33,minikube,12.74%,60.21%
2024-11-06 12:17:33,me-load_balancer-1,0.12%,0.83%
2024-11-06 12:17:33,me-blog-1,0.01%,14.05%
2024-11-06 12:17:44,minikube,15.84%,60.23%
2024-11-06 12:17:44,me-load_balancer-1,0.25%,0.83%
2024-11-06 12:17:44,me-blog-1,0.00%,14.05%
2024-11-06 12:17:56,minikube,8.77%,60.23%
2024-11-06 12:17:56,me-load_balancer-1,0.12%,0.83%
2024-11-06 12:17:56,me-blog-1,0.01%,14.05%
2024-11-06 12:18:08,minikube,9.24%,60.27%
2024-11-06 12:18:08,me-load_balancer-1,0.25%,0.83%
2024-11-06 12:18:08,me-blog-1,0.01%,14.05%
2024-11-06 12:18:20,minikube,25.98%,60.31%
2024-11-06 12:18:20,me-load_balancer-1,0.14%,0.82%
2024-11-06 12:18:20,me-blog-1,0.00%,14.05%
2024-11-06 12:18:31,minikube,10.95%,60.32%
2024-11-06 12:18:31,me-load_balancer-1,0.21%,0.82%
2024-11-06 12:18:31,me-blog-1,0.01%,14.05%
2024-11-06 12:18:43,minikube,12.29%,60.28%
2024-11-06 12:18:43,me-load_balancer-1,0.11%,0.82%
2024-11-06 12:18:43,me-blog-1,0.00%,14.05%
2024-11-06 12:18:55,minikube,16.62%,60.26%
2024-11-06 12:18:55,me-load_balancer-1,0.13%,0.82%
2024-11-06 12:18:55,me-blog-1,0.01%,14.05%
2024-11-06 12:19:07,minikube,14.15%,60.28%
2024-11-06 12:19:07,me-load_balancer-1,0.20%,0.82%
2024-11-06 12:19:07,me-blog-1,0.00%,14.05%
2024-11-06 12:19:19,minikube,10.00%,60.23%
2024-11-06 12:19:19,me-load_balancer-1,0.15%,0.82%
2024-11-06 12:19:19,me-blog-1,0.00%,14.05%
2024-11-06 12:19:30,minikube,12.41%,60.30%
2024-11-06 12:19:30,me-load_balancer-1,0.21%,0.82%
2024-11-06 12:19:30,me-blog-1,0.01%,14.05%
2024-11-06 12:19:42,minikube,9.08%,60.28%
2024-11-06 12:19:42,me-load_balancer-1,0.13%,0.82%
2024-11-06 12:19:42,me-blog-1,0.00%,14.05%
2024-11-06 12:19:54,minikube,12.18%,60.25%
2024-11-06 12:19:54,me-load_balancer-1,0.15%,0.82%
2024-11-06 12:19:54,me-blog-1,0.00%,14.05%
2024-11-06 12:20:06,minikube,11.37%,60.26%
2024-11-06 12:20:06,me-load_balancer-1,0.14%,0.82%
2024-11-06 12:20:06,me-blog-1,0.00%,14.05%
2024-11-06 12:20:18,minikube,9.14%,60.24%
2024-11-06 12:20:18,me-load_balancer-1,0.15%,0.82%
2024-11-06 12:20:18,me-blog-1,0.00%,14.05%
2024-11-06 12:20:29,minikube,9.39%,60.16%
2024-11-06 12:20:29,me-load_balancer-1,0.16%,0.82%
2024-11-06 12:20:29,me-blog-1,0.00%,14.05%
2024-11-06 12:20:41,minikube,11.39%,60.19%
2024-11-06 12:20:41,me-load_balancer-1,0.13%,0.82%
2024-11-06 12:20:41,me-blog-1,0.00%,14.05%
2024-11-06 12:20:53,minikube,10.78%,60.18%
2024-11-06 12:20:53,me-load_balancer-1,0.20%,0.82%
2024-11-06 12:20:53,me-blog-1,0.01%,14.05%
2024-11-06 12:21:05,minikube,13.90%,60.19%
2024-11-06 12:21:05,me-load_balancer-1,0.16%,0.82%
2024-11-06 12:21:05,me-blog-1,0.00%,14.05%
2024-11-06 12:21:17,minikube,10.25%,60.24%
2024-11-06 12:21:17,me-load_balancer-1,0.15%,0.82%
2024-11-06 12:21:17,me-blog-1,0.01%,14.05%
2024-11-06 12:21:30,minikube,15.49%,60.27%
2024-11-06 12:21:30,me-load_balancer-1,0.18%,0.82%
2024-11-06 12:21:30,me-blog-1,0.00%,14.05%
2024-11-06 12:21:43,minikube,14.01%,60.22%
2024-11-06 12:21:43,me-load_balancer-1,0.12%,0.82%
2024-11-06 12:21:43,me-blog-1,0.00%,14.05%
2024-11-06 12:21:55,minikube,10.50%,60.17%
